epoch,batch,all,hit
27,83200,0.350025,0.8594
27,89600,0.271515,0.9062
27,96000,0.125828,0.9375
27,102400,0.191399,0.9375
27,108800,0.157663,0.9531
27,115200,0.227931,0.8906
27,121600,0.356644,0.8594
27,128000,0.271737,0.8906
27,134400,0.284585,0.8594
27,140800,0.161232,0.9531
27,147200,0.124968,0.8906
27,153600,0.168997,0.9219
27,160000,0.259464,0.9062
27,166400,0.310216,0.8438
27,172800,0.143533,0.9531
27,179200,0.195868,0.9062
27,185600,0.208913,0.9375
27,192000,0.122089,0.9688
27,198400,0.181136,0.8906
27,204800,0.140052,0.9375
27,211200,0.164849,0.9375
28,0,0.080177,0.9688
28,6400,0.218995,0.8906
28,12800,0.325455,0.8438
28,19200,0.385052,0.8438
28,25600,0.327809,0.9062
28,32000,0.218907,0.9062
28,38400,0.111551,0.9531
28,44800,0.282516,0.8906
28,51200,0.157379,0.9531
28,57600,0.167470,0.9219
28,64000,0.213243,0.9219
28,70400,0.250528,0.8906
28,76800,0.277550,0.8750
28,83200,0.312120,0.8594
28,89600,0.291288,0.8906
28,96000,0.165005,0.9219
28,102400,0.147578,0.9531
28,108800,0.162020,0.9219
28,115200,0.215348,0.9219
28,121600,0.321255,0.8750
28,128000,0.272589,0.8906
28,134400,0.245733,0.8750
28,140800,0.180224,0.9062
28,147200,0.120311,0.9219
28,153600,0.163129,0.9375
28,160000,0.261072,0.9062
28,166400,0.294528,0.8594
28,172800,0.123562,0.9531
28,179200,0.172173,0.8906
28,185600,0.235773,0.9062
28,192000,0.119798,0.9531
28,198400,0.166574,0.9375
28,204800,0.176855,0.9375
28,211200,0.175670,0.9375
29,0,0.078270,0.9531
29,6400,0.226556,0.9062
29,12800,0.313123,0.8750
29,19200,0.304747,0.8594
29,25600,0.314907,0.9062
29,32000,0.206292,0.9219
29,38400,0.158345,0.9531
29,44800,0.334621,0.8438
29,51200,0.182212,0.9375
29,57600,0.148915,0.9219
29,64000,0.205734,0.9062
29,70400,0.280926,0.8750
29,76800,0.252825,0.8906
29,83200,0.320850,0.8594
29,89600,0.307998,0.8750
29,96000,0.147181,0.9219
29,102400,0.158009,0.9531
29,108800,0.177814,0.9062
29,115200,0.250639,0.8750
29,121600,0.338519,0.9062
29,128000,0.225082,0.9062
29,134400,0.270660,0.8750
29,140800,0.157902,0.9219
29,147200,0.138217,0.8906
29,153600,0.164777,0.9375
29,160000,0.263569,0.9219
29,166400,0.410531,0.8281
29,172800,0.170656,0.9375
29,179200,0.136809,0.9219
29,185600,0.203754,0.9375
29,192000,0.160399,0.9375
29,198400,0.166156,0.9375
29,204800,0.153620,0.9531
29,211200,0.168350,0.9375
30,0,0.094413,0.9531
30,6400,0.191908,0.9062
30,12800,0.294008,0.8906
30,19200,0.332595,0.8750
30,25600,0.319063,0.8906
30,32000,0.195569,0.9219
30,38400,0.076570,0.9688
30,44800,0.318693,0.8594
30,51200,0.192537,0.9219
30,57600,0.140557,0.9375
30,64000,0.187125,0.9375
30,70400,0.278957,0.8906
30,76800,0.230680,0.9219
30,83200,0.319622,0.9062
30,89600,0.289526,0.8906
30,96000,0.135733,0.9219
30,102400,0.161720,0.9219
30,108800,0.176917,0.9219
30,115200,0.234290,0.8750
30,121600,0.257497,0.8750
30,128000,0.262649,0.8906
30,134400,0.244624,0.8906
30,140800,0.195981,0.9219
30,147200,0.138436,0.9062
30,153600,0.168477,0.9219
30,160000,0.226276,0.9219
30,166400,0.299820,0.8438
30,172800,0.147905,0.9531
30,179200,0.125349,0.9219
30,185600,0.256921,0.9062
30,192000,0.120039,0.9531
30,198400,0.188911,0.9375
30,204800,0.167914,0.9375
30,211200,0.160234,0.9219
31,0,0.095075,0.9531
31,6400,0.246142,0.8906
31,12800,0.278811,0.8750
31,19200,0.322817,0.8594
31,25600,0.319973,0.9219
31,32000,0.162482,0.9375
31,38400,0.093070,0.9531
31,44800,0.315986,0.8750
31,51200,0.196092,0.9375
31,57600,0.220518,0.9062
31,64000,0.196199,0.9062
31,70400,0.364439,0.8750
31,76800,0.254654,0.8906
31,83200,0.331491,0.8906
31,89600,0.284125,0.8750
31,96000,0.137199,0.9219
31,102400,0.150011,0.9375
31,108800,0.153627,0.9375
31,115200,0.222120,0.8906
31,121600,0.289477,0.9062
31,128000,0.266033,0.8906
31,134400,0.260091,0.8750
31,140800,0.191625,0.9219
31,147200,0.101911,0.9219
31,153600,0.163869,0.9375
31,160000,0.208009,0.8906
31,166400,0.361390,0.8594
31,172800,0.245930,0.9219
31,179200,0.190537,0.9219
31,185600,0.198934,0.9219
31,192000,0.122022,0.9688
31,198400,0.170565,0.9531
31,204800,0.198981,0.9219
31,211200,0.201123,0.9219
32,0,0.086765,0.9531
32,6400,0.221187,0.8906
32,12800,0.377123,0.8906
32,19200,0.310877,0.8594
32,25600,0.282203,0.9375
32,32000,0.203266,0.9375
32,38400,0.097549,0.9531
32,44800,0.351031,0.8594
32,51200,0.174534,0.9375
32,57600,0.163193,0.9219
32,64000,0.214138,0.8906
32,70400,0.281383,0.8750
32,76800,0.250920,0.9062
32,83200,0.356985,0.8750
32,89600,0.277172,0.9375
32,96000,0.139871,0.9375
32,102400,0.160473,0.9375
32,108800,0.197011,0.9062
32,115200,0.220556,0.8906
32,121600,0.293068,0.9062
32,128000,0.252300,0.8906
32,134400,0.256304,0.8750
32,140800,0.144083,0.9688
32,147200,0.147241,0.8906
32,153600,0.130187,0.9219
32,160000,0.210635,0.9219
32,166400,0.379746,0.8281
32,172800,0.175089,0.9375
32,179200,0.141002,0.9375
32,185600,0.189096,0.9219
32,192000,0.140048,0.9688
32,198400,0.197741,0.8906
32,204800,0.178032,0.9375
32,211200,0.147114,0.9375
33,0,0.089354,0.9531
33,6400,0.256242,0.8906
33,12800,0.264048,0.8750
33,19200,0.320889,0.8594
33,25600,0.316130,0.8906
33,32000,0.230776,0.9219
33,38400,0.065586,0.9688
33,44800,0.359709,0.8438
33,51200,0.142365,0.9688
33,57600,0.193391,0.8906
33,64000,0.183260,0.9062
33,70400,0.276713,0.8750
33,76800,0.233942,0.8906
33,83200,0.362665,0.8594
33,89600,0.275378,0.9219
33,96000,0.145299,0.9375
33,102400,0.154094,0.9531
33,108800,0.201284,0.9062
33,115200,0.198989,0.9375
33,121600,0.389111,0.8594
33,128000,0.235170,0.9062
33,134400,0.255329,0.8750
33,140800,0.148329,0.9375
33,147200,0.121999,0.9062
33,153600,0.162540,0.9219
33,160000,0.204544,0.9375
33,166400,0.363184,0.8125
33,172800,0.216696,0.9062
33,179200,0.138228,0.9219
33,185600,0.224385,0.8906
33,192000,0.118293,0.9688
33,198400,0.160448,0.9375
33,204800,0.174306,0.9375
33,211200,0.171322,0.9219
34,0,0.089507,0.9531
34,6400,0.200332,0.8750
34,12800,0.273587,0.9062
34,19200,0.364149,0.8125
34,25600,0.266039,0.9375
34,32000,0.221449,0.8906
34,38400,0.060573,0.9688
34,44800,0.306121,0.8906
34,51200,0.213962,0.9062
34,57600,0.151435,0.9375
34,64000,0.175325,0.9062
34,70400,0.282388,0.8750
34,76800,0.243888,0.9062
34,83200,0.397275,0.8750
34,89600,0.266228,0.8750
34,96000,0.183682,0.9062
34,102400,0.188012,0.9375
34,108800,0.140054,0.9531
34,115200,0.233090,0.8750
34,121600,0.339508,0.8750
34,128000,0.234938,0.9219
34,134400,0.276020,0.8750
34,140800,0.152277,0.9375
34,147200,0.129969,0.8906
34,153600,0.157883,0.9062
34,160000,0.226449,0.8906
34,166400,0.376310,0.8281
34,172800,0.234244,0.9219
34,179200,0.169585,0.9062
34,185600,0.214174,0.9375
34,192000,0.128697,0.9531
34,198400,0.116083,0.9531
34,204800,0.172589,0.9375
34,211200,0.172799,0.9219
35,0,0.074708,0.9844
35,6400,0.178258,0.9062
35,12800,0.272340,0.8906
35,19200,0.333311,0.8438
35,25600,0.289730,0.9062
35,32000,0.250440,0.9219
35,38400,0.107052,0.9531
35,44800,0.301274,0.8906
35,51200,0.189553,0.9375
35,57600,0.129863,0.9375
35,64000,0.200780,0.9062
35,70400,0.268200,0.8750
35,76800,0.249274,0.8750
35,83200,0.366012,0.8750
35,89600,0.268485,0.8906
35,96000,0.139411,0.9531
35,102400,0.185006,0.9219
35,108800,0.148686,0.9219
35,115200,0.224125,0.8906
35,121600,0.327625,0.8750
35,128000,0.253609,0.9062
35,134400,0.272187,0.8438
35,140800,0.174338,0.9219
35,147200,0.118337,0.9062
35,153600,0.143409,0.9375
35,160000,0.205786,0.9219
35,166400,0.290787,0.8594
35,172800,0.149028,0.9531
35,179200,0.158193,0.9219
35,185600,0.169824,0.9531
35,192000,0.110819,0.9844
35,198400,0.155484,0.9531
35,204800,0.129452,0.9375
35,211200,0.167049,0.9219
36,0,0.099320,0.9531
36,6400,0.207464,0.9062
36,12800,0.309380,0.8750
36,19200,0.345419,0.8438
36,25600,0.296539,0.8906
36,32000,0.183218,0.9219
36,38400,0.066250,0.9688
36,44800,0.304810,0.8594
36,51200,0.184707,0.9219
36,57600,0.146266,0.9375
36,64000,0.170315,0.9219
36,70400,0.257147,0.8750
36,76800,0.242530,0.8906
36,83200,0.364909,0.8438
36,89600,0.290957,0.9062
36,96000,0.161933,0.9062
36,102400,0.160290,0.9375
36,108800,0.143273,0.9219
36,115200,0.248798,0.9062
36,121600,0.319577,0.8750
36,128000,0.247155,0.9219
36,134400,0.265529,0.8594
36,140800,0.150518,0.9219
36,147200,0.135773,0.9062
36,153600,0.172256,0.9375
36,160000,0.208854,0.8906
36,166400,0.373489,0.8281
36,172800,0.242173,0.9375
36,179200,0.131304,0.9375
36,185600,0.267037,0.9219
36,192000,0.135127,0.9375
36,198400,0.133818,0.9531
36,204800,0.149753,0.9219
36,211200,0.159025,0.9375
37,0,0.086743,0.9531
37,6400,0.190187,0.9062
37,12800,0.273051,0.8906
37,19200,0.346654,0.8281
37,25600,0.386979,0.8750
37,32000,0.206014,0.9062
37,38400,0.108875,0.9531
37,44800,0.348830,0.8594
37,51200,0.165843,0.9375
37,57600,0.146329,0.9219
37,64000,0.198384,0.9062
37,70400,0.263032,0.8750
37,76800,0.229604,0.9062
37,83200,0.262877,0.8906
37,89600,0.286580,0.9375
37,96000,0.124134,0.9531
37,102400,0.158752,0.9375
37,108800,0.157149,0.9375
37,115200,0.220780,0.8906
37,121600,0.331769,0.8906
37,128000,0.260894,0.8906
37,134400,0.253976,0.8594
37,140800,0.212283,0.9219
37,147200,0.105658,0.9219
37,153600,0.201151,0.9062
37,160000,0.225667,0.9219
37,166400,0.339937,0.8594
37,172800,0.132008,0.9531
37,179200,0.135663,0.9219
37,185600,0.238424,0.9219
37,192000,0.129964,0.9688
37,198400,0.184198,0.9531
37,204800,0.167770,0.9219
37,211200,0.169588,0.9219
38,0,0.156004,0.9375
38,6400,0.204516,0.9062
38,12800,0.303743,0.8750
38,19200,0.298323,0.8750
38,25600,0.302675,0.9219
38,32000,0.161188,0.9219
38,38400,0.102484,0.9531
38,44800,0.297043,0.9062
38,51200,0.226471,0.9219
38,57600,0.180069,0.9219
38,64000,0.187342,0.9219
38,70400,0.241139,0.9062
38,76800,0.246704,0.8906
38,83200,0.371634,0.8750
38,89600,0.256025,0.9531
38,96000,0.139389,0.9219
38,102400,0.143638,0.9531
38,108800,0.231091,0.9062
38,115200,0.224635,0.8750
38,121600,0.277781,0.8750
38,128000,0.248520,0.8906
38,134400,0.247633,0.8750
38,140800,0.144247,0.9531
38,147200,0.125350,0.8906
38,153600,0.159892,0.9375
38,160000,0.241035,0.9062
38,166400,0.346782,0.8438
38,172800,0.184390,0.9062
38,179200,0.152647,0.9219
38,185600,0.180641,0.9531
38,192000,0.137401,0.9531
38,198400,0.156498,0.9375
38,204800,0.169539,0.9062
38,211200,0.172388,0.9375
39,0,0.081421,0.9688
39,6400,0.211295,0.8906
39,12800,0.270335,0.8594
39,19200,0.347056,0.8281
39,25600,0.287802,0.9062
39,32000,0.172557,0.9375
39,38400,0.057721,0.9688
39,44800,0.321098,0.8750
39,51200,0.165668,0.9375
39,57600,0.187913,0.9062
39,64000,0.216189,0.9062
39,70400,0.229071,0.9062
39,76800,0.202089,0.9375
39,83200,0.298093,0.8906
39,89600,0.267931,0.9531
39,96000,0.118107,0.9375
39,102400,0.158499,0.9375
39,108800,0.182947,0.9062
39,115200,0.209975,0.9062
39,121600,0.305044,0.8906
39,128000,0.240365,0.9219
39,134400,0.251766,0.8906
39,140800,0.161761,0.9375
39,147200,0.152810,0.9062
39,153600,0.143781,0.9219
39,160000,0.335916,0.8906
39,166400,0.377360,0.8438
39,172800,0.162621,0.9375
39,179200,0.179107,0.9219
39,185600,0.184561,0.9531
39,192000,0.128790,0.9688
